ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
5080,,Graduation,Single,70515.0,0,0,21-10-2013,12,420.0,,452.0,182,64,140,1,,6,4,2,0,0,0,0,0,0,3,11,1
8369,1987.0,Graduation,Together,,1,0,08-11-2012,21,,2.0,7.0,4,3,11,1,0.0,1,2,8,0,0,0,0,0,0,3,11,0
5232,,Graduation,Married,69139.0,0,1,27-01-2014,23,86.0,12.0,75.0,33,15,6,1,,1,5,4,0,0,0,0,0,0,3,11,0
2407,,Graduation,Married,69109.0,0,0,09-11-2012,10,,,459.0,124,29,95,1,,6,7,4,0,0,1,0,0,0,3,11,1
3834,,Graduation,Single,,0,1,17-03-2013,35,231.0,,215.0,171,30,53,2,,2,11,5,0,0,0,0,0,0,3,11,0
7912,1978.0,Graduation,Married,,1,0,22-04-2013,69,,,27.0,0,20,33,2,,1,2,8,1,0,0,0,0,0,3,11,0
7712,,PhD,Single,,0,0,28-04-2014,68,182.0,17.0,259.0,77,70,29,1,6.0,2,10,4,0,0,0,0,0,0,3,11,0
1065,,Graduation,Single,80695.0,0,0,29-12-2013,85,557.0,129.0,,193,37,18,1,5.0,8,5,2,0,0,0,0,0,0,3,11,0
7275,,Master,Single,,1,1,04-10-2013,34,79.0,1.0,31.0,4,4,12,3,2.0,1,4,6,0,0,0,0,0,0,3,11,0
1343,1968.0,Graduation,Together,58554.0,1,1,26-09-2012,55,,,68.0,38,0,88,6,8.0,2,6,7,0,0,0,0,0,0,3,11,0
1384,,Basic,Married,,1,0,23-11-2013,10,6.0,,,8,8,22,2,,1,2,8,1,0,0,0,0,0,3,11,0
9967,1974.0,Graduation,Divorced,,1,1,30-05-2013,30,,15.0,,15,11,50,8,6.0,1,7,8,0,0,0,0,0,0,3,11,0
6181,1950.0,2n Cycle,Together,52203.0,0,0,31-07-2012,36,488.0,,238.0,56,108,28,1,,7,11,6,0,0,0,0,0,0,3,11,0
10507,,2n Cycle,Divorced,59601.0,0,1,25-07-2013,14,,7.0,,0,7,23,4,2.0,2,7,8,0,1,0,0,0,0,3,11,0
2674,1958.0,Master,Single,75154.0,0,1,04-09-2012,79,,,,160,143,82,1,,3,6,3,0,0,0,0,0,0,3,11,1
2698,,Graduation,Single,,0,1,07-11-2013,52,254.0,,108.0,20,0,26,3,,3,5,6,0,0,0,0,0,0,3,11,0
3231,,Graduation,Married,37971.0,1,0,25-11-2013,97,,,10.0,2,2,7,1,1.0,0,3,8,0,0,0,0,0,0,3,11,0
4096,1968.0,Master,Divorced,,1,0,26-12-2013,24,112.0,,21.0,16,14,5,3,,1,4,7,0,0,0,0,0,0,3,11,0
10476,1958.0,Graduation,Married,67267.0,0,1,13-05-2014,0,,11.0,59.0,15,2,30,1,3.0,2,5,2,0,0,0,0,0,0,3,11,0
5948,,Graduation,Single,,0,1,29-04-2014,96,,,,11,8,17,2,,1,5,5,0,0,0,0,0,0,3,11,0
9140,,2n Cycle,Together,50523.0,1,1,25-12-2013,89,51.0,,,4,7,1,2,2.0,0,4,6,0,0,0,0,0,0,3,11,0
10258,1965.0,Master,Single,35791.0,2,1,06-05-2013,94,,0.0,5.0,0,0,3,2,1.0,0,3,8,0,0,0,0,0,0,3,11,0
5675,1960.0,PhD,Divorced,50611.0,0,1,04-10-2012,98,459.0,,,6,0,4,6,,5,7,6,0,1,0,0,0,0,3,11,0
4743,,PhD,Married,56242.0,0,1,03-03-2013,72,,,167.0,11,8,88,5,,4,11,6,0,0,0,0,0,0,3,11,0
8805,1960.0,Graduation,Single,48904.0,0,1,02-12-2012,1,283.0,10.0,38.0,0,13,27,4,,2,4,8,0,0,0,0,0,0,3,11,0
1542,1975.0,Graduation,Single,,1,2,30-12-2013,26,,,,4,3,7,6,4.0,2,8,5,0,0,0,0,0,0,3,11,0
6770,1985.0,Graduation,Married,21355.0,1,0,20-08-2013,5,5.0,,14.0,0,5,31,2,2.0,1,2,6,1,0,0,0,0,0,3,11,1
8773,,Master,Together,,0,1,25-06-2013,22,280.0,0.0,18.0,0,0,24,3,,1,6,7,0,1,0,0,0,0,3,11,0
10475,,Master,Together,,0,1,01-04-2013,39,,,65.0,26,20,14,2,,2,6,5,0,0,0,0,0,0,3,11,0
10420,,Master,Divorced,,0,1,05-05-2014,56,95.0,,,2,9,38,1,4.0,2,3,7,0,0,0,0,0,0,3,11,0
7514,1956.0,2n Cycle,Together,54342.0,1,1,03-07-2013,74,84.0,10.0,,11,10,28,4,,1,4,6,0,0,0,0,0,0,3,11,0
2902,1958.0,Graduation,Together,,1,1,03-09-2012,87,,4.0,12.0,2,2,6,1,1.0,0,3,5,0,0,0,0,0,0,3,11,0
4345,1964.0,2n Cycle,Single,,1,1,12-01-2014,49,5.0,,,2,0,4,1,1.0,0,2,7,0,0,0,0,0,0,3,11,0
793,,Graduation,Married,20895.0,1,0,06-10-2012,24,,,17.0,3,0,4,1,,0,3,9,0,0,0,0,0,0,3,11,0
10909,1948.0,Graduation,Married,,0,0,15-01-2014,9,,24.0,,51,19,119,0,,10,5,1,1,0,1,0,0,0,3,11,0
3769,,PhD,Together,,1,0,02-03-2014,17,25.0,,13.0,0,0,3,1,,0,3,7,0,0,0,0,0,0,3,11,0
8702,1976.0,2n Cycle,Together,,1,1,20-08-2013,10,9.0,,,0,3,2,2,1.0,0,3,7,0,0,0,0,0,0,3,11,0
4791,,Graduation,Together,44964.0,1,1,16-12-2012,35,19.0,1.0,17.0,2,0,2,1,,0,3,8,0,0,0,0,0,0,3,11,0
2963,,Graduation,Together,,0,0,02-05-2014,56,,,,104,80,80,1,8.0,6,6,3,0,0,0,0,0,0,3,11,0
8216,1972.0,Master,Married,53761.0,1,1,11-10-2013,7,158.0,0.0,76.0,13,7,71,6,4.0,4,3,5,0,0,0,0,0,0,3,11,0
8140,,Graduation,Together,,1,0,03-10-2013,51,10.0,14.0,29.0,4,2,36,3,,1,4,4,0,0,0,0,0,0,3,11,0
10146,,PhD,Together,38887.0,1,0,02-03-2014,17,25.0,1.0,13.0,0,0,3,1,,0,3,7,0,0,0,0,0,0,3,11,0
5289,,2n Cycle,Single,,1,1,09-11-2012,30,,,,15,4,29,2,,1,2,4,0,0,0,0,0,0,3,11,0
2587,,PhD,Married,,1,0,15-05-2014,21,14.0,0.0,6.0,0,0,0,2,,0,3,5,0,0,0,0,0,0,3,11,0
4405,1956.0,Master,Married,,0,2,30-07-2013,2,,7.0,115.0,30,0,15,2,,3,12,5,0,0,0,0,0,0,3,11,0
8663,,Graduation,Divorced,39996.0,1,1,22-05-2014,85,,0.0,,0,0,1,1,1.0,0,2,6,0,0,0,0,0,0,3,11,0
2589,1972.0,Graduation,Divorced,26759.0,1,0,07-02-2014,65,,3.0,,8,5,2,2,2.0,1,3,6,0,0,0,0,0,0,3,11,0
3421,1968.0,Master,Divorced,63841.0,0,1,21-04-2013,64,635.0,15.0,,20,7,131,1,9.0,3,9,6,0,0,0,0,0,0,3,11,0
10490,,PhD,Married,51039.0,1,1,10-12-2012,11,100.0,,,65,0,109,2,6.0,2,4,7,0,0,0,0,0,0,3,11,0
4094,1961.0,Graduation,Married,60544.0,1,1,25-08-2012,92,,,,3,5,35,4,,1,5,6,0,0,0,0,0,0,3,11,0
9958,,Graduation,Married,65685.0,0,1,29-03-2014,54,642.0,14.0,,0,7,57,1,9.0,2,9,5,0,0,0,0,0,0,3,11,0
2534,,Graduation,Married,,0,1,21-04-2014,4,,,41.0,6,2,41,2,4.0,1,3,7,0,0,0,0,0,0,3,11,0
4188,1957.0,Graduation,Single,,0,1,13-08-2012,53,204.0,5.0,,17,0,89,3,5.0,2,4,8,0,0,0,0,0,0,3,11,1
6613,1970.0,Master,Married,,1,0,12-10-2012,39,513.0,,,46,14,14,6,,4,8,8,0,0,0,0,0,0,3,11,0
10827,1967.0,PhD,Married,36947.0,1,1,07-08-2012,49,88.0,3.0,21.0,4,1,29,4,,0,4,9,0,0,0,0,0,0,3,11,0
5491,1951.0,Master,Together,47352.0,0,1,11-04-2013,70,172.0,,,8,0,15,4,6.0,1,5,7,0,0,0,0,0,0,3,11,0
8402,1953.0,Master,Married,67087.0,0,1,17-12-2013,40,,35.0,222.0,130,35,43,2,,5,8,4,0,0,0,0,0,0,3,11,0
8783,1950.0,Graduation,Married,57045.0,0,1,08-09-2012,40,,,,11,13,17,3,4.0,2,9,3,0,0,0,0,0,0,3,11,0
10010,1953.0,PhD,Divorced,36957.0,1,1,06-09-2012,43,,,,2,1,31,4,3.0,2,2,9,0,0,0,0,0,0,3,11,1
618,,PhD,Married,,0,1,28-09-2012,17,,7.0,238.0,69,46,15,1,,2,12,4,0,0,0,0,0,0,3,11,0
9121,,Graduation,Married,80134.0,1,0,20-05-2013,40,1218.0,16.0,272.0,104,0,80,2,,3,6,6,0,1,1,1,0,0,3,11,1
361,,Master,Married,,1,1,18-02-2014,84,,,,2,1,4,1,,0,2,7,0,0,0,0,0,0,3,11,0
4310,1944.0,Graduation,Married,,0,0,22-01-2014,25,507.0,93.0,520.0,242,40,26,1,5.0,10,5,1,0,0,0,1,0,0,3,11,1
2678,1990.0,Graduation,Single,34412.0,1,0,13-02-2013,62,,,50.0,4,36,55,3,5.0,0,3,9,0,0,0,0,0,0,3,11,0
6376,,Graduation,Single,57537.0,1,0,10-06-2013,83,,,,51,8,100,4,,3,8,4,0,0,0,0,0,0,3,11,0
524,1966.0,Basic,Together,22634.0,0,0,16-01-2013,47,,,11.0,8,6,46,1,2.0,1,2,8,0,0,0,0,0,0,3,11,0
10341,,Graduation,Together,51315.0,0,0,23-02-2014,45,,,39.0,16,30,41,1,2.0,2,5,2,0,0,0,0,0,0,3,11,0
5654,1972.0,Graduation,Married,,2,1,16-03-2014,34,,,10.0,6,4,17,2,,0,3,6,0,0,0,0,0,0,3,11,0
4098,,Graduation,Married,24639.0,1,1,28-01-2014,3,20.0,3.0,16.0,0,4,1,3,2.0,0,4,6,0,0,0,0,0,0,3,11,0
5824,1972.0,PhD,Together,,2,1,11-04-2014,1,7.0,0.0,,0,0,0,1,,0,2,6,0,0,0,0,0,0,3,11,0
7000,,2n Cycle,Single,,0,0,13-10-2013,18,279.0,,,38,8,246,1,2.0,10,10,1,0,0,0,0,0,0,3,11,0
2561,1966.0,Graduation,Single,63810.0,0,1,11-11-2012,45,977.0,,253.0,16,12,101,4,4.0,3,12,8,0,1,0,0,0,0,3,11,0
5229,1969.0,PhD,Together,,0,1,16-02-2014,81,,,,0,0,3,1,1.0,0,3,7,0,0,0,0,0,0,3,11,0
4086,1959.0,Graduation,Married,18690.0,0,0,28-12-2012,77,,,,23,4,19,1,,1,2,8,0,0,0,0,0,0,3,11,0
2428,1970.0,Graduation,Married,28164.0,1,0,04-05-2013,23,,18.0,26.0,11,8,12,3,,0,4,7,0,0,0,0,0,0,3,11,0
8254,1974.0,PhD,Married,,1,0,13-04-2013,48,14.0,,,0,0,7,1,1.0,0,2,8,0,0,0,0,0,0,3,11,0
2836,,PhD,Married,,1,0,16-09-2013,61,10.0,1.0,7.0,0,0,1,1,1.0,0,2,8,0,0,0,0,0,0,3,11,0
8418,1958.0,2n Cycle,Single,,1,1,30-03-2014,60,7.0,10.0,,8,6,13,2,,0,3,7,0,0,0,0,0,0,3,11,0
1362,1972.0,Graduation,Single,,0,0,04-03-2013,75,33.0,,64.0,175,16,74,1,6.0,1,6,7,0,0,0,0,0,0,3,11,0
7152,1983.0,Master,Married,27100.0,1,0,05-04-2013,64,12.0,,,2,0,10,1,,0,3,7,0,0,0,0,0,0,3,11,0
10033,1973.0,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,,,10.0,11,2,10,1,,0,3,6,0,0,0,0,0,0,3,11,0
9349,1985.0,Graduation,Married,92533.0,0,0,19-12-2013,84,,21.0,118.0,110,147,42,1,6.0,5,11,2,0,0,1,1,0,0,3,11,0
274,,Graduation,Single,,1,1,23-12-2013,75,9.0,3.0,,2,3,2,2,2.0,0,3,6,0,0,0,0,0,0,3,11,0
3388,1967.0,Graduation,Divorced,70844.0,1,1,30-10-2013,16,,26.0,67.0,3,67,2,5,6.0,1,5,7,0,0,0,0,0,0,3,11,0
922,,2n Cycle,Married,,1,1,04-05-2013,79,16.0,,,3,0,16,2,1.0,1,2,8,1,0,0,0,0,0,3,11,0
8588,,Graduation,Married,,1,1,25-08-2012,92,,,43.0,3,5,35,4,5.0,1,5,6,0,0,0,0,0,0,3,11,0
2518,,2n Cycle,Together,,0,0,25-01-2013,16,,4.0,5.0,4,2,10,1,0.0,1,2,7,0,0,0,0,0,0,3,11,0
574,,Graduation,Married,42523.0,0,0,23-04-2014,96,,36.0,,3,26,35,1,,1,4,2,0,0,0,0,0,0,3,11,0
3220,1983.0,Graduation,Married,39922.0,1,0,14-02-2013,30,,,59.0,19,1,36,2,,0,4,8,0,0,0,0,0,0,3,11,0
5967,,Graduation,Together,33402.0,1,1,18-07-2013,60,26.0,2.0,,10,5,8,3,,1,3,8,0,0,0,0,0,0,3,11,0
1183,1949.0,Master,Married,36408.0,1,1,21-09-2013,11,,,4.0,3,2,3,1,,0,2,6,0,0,0,0,0,0,3,11,0
6856,1979.0,Graduation,Together,,1,0,03-09-2012,75,,,23.0,4,5,19,3,,0,3,9,0,0,0,0,0,0,3,11,1
4530,,Master,Widow,78427.0,0,0,24-10-2012,36,972.0,19.0,595.0,180,26,138,3,3.0,7,10,3,0,0,0,1,0,0,3,11,1
1553,,Graduation,Together,,0,0,27-09-2013,71,,,672.0,246,105,126,1,,5,10,4,0,1,0,1,0,0,3,11,0
4682,,Graduation,Married,51876.0,0,0,15-10-2013,88,99.0,27.0,102.0,28,48,6,1,,2,8,1,0,0,0,0,0,0,3,11,0
8204,1971.0,2n Cycle,Married,,0,0,16-12-2012,93,,35.0,553.0,72,160,17,1,,4,9,2,0,0,0,0,0,0,3,11,0
5221,,Graduation,Married,52852.0,0,1,01-12-2012,93,714.0,8.0,,11,0,47,4,10.0,7,5,8,1,0,0,0,0,0,3,11,0
1232,,PhD,Together,70038.0,0,0,25-10-2013,54,587.0,54.0,,71,54,130,1,,4,8,2,0,0,0,0,0,0,3,11,0
1927,1973.0,2n Cycle,Together,69401.0,0,1,23-03-2014,41,,27.0,159.0,58,8,39,4,,4,5,2,0,0,0,0,0,0,3,11,0
5788,1972.0,Graduation,Together,46053.0,1,0,17-02-2013,46,,,,19,7,25,3,,2,4,5,0,0,0,0,0,0,3,11,0
6652,,Graduation,Married,,0,0,09-06-2014,28,227.0,,,98,54,31,1,3.0,4,9,1,0,0,0,0,0,0,3,11,0
6246,1953.0,Graduation,Single,,0,0,13-11-2013,40,,,,0,58,43,1,,11,8,1,0,0,0,0,0,0,3,11,1
5975,,PhD,Single,40304.0,1,0,30-09-2013,82,37.0,0.0,,0,0,3,1,,0,3,7,0,0,0,0,0,0,3,11,0
6875,1965.0,PhD,Together,,0,0,28-08-2012,38,,13.0,,86,13,70,2,,3,5,8,0,0,0,0,0,0,3,11,0
4399,1969.0,Graduation,Together,,0,0,25-06-2014,3,,,,106,50,40,1,4.0,4,7,2,0,0,0,0,0,0,3,11,0
4042,1971.0,Graduation,Divorced,,0,1,13-10-2012,87,91.0,,,2,1,31,3,,0,4,8,0,0,0,0,0,0,3,11,1
2157,1972.0,Graduation,Together,,1,1,12-01-2013,49,15.0,,,11,5,22,4,,0,4,6,0,0,0,0,0,0,3,11,0
10133,1970.0,Graduation,Single,93790.0,0,0,12-02-2014,16,1302.0,,731.0,89,114,45,0,6.0,7,12,2,0,1,1,1,0,0,3,11,1
2525,1974.0,PhD,Married,,0,0,14-09-2012,65,,64.0,,116,64,14,2,5.0,2,9,6,0,0,0,0,0,0,3,11,1
8233,1950.0,Master,Widow,,0,1,26-01-2014,9,,,,7,5,10,4,7.0,3,7,5,0,1,0,0,0,0,3,11,0
9483,,Graduation,Together,,0,1,19-08-2013,24,290.0,59.0,,77,5,29,7,,6,8,3,0,0,0,0,0,1,3,11,0
2945,1955.0,PhD,Together,,1,1,13-04-2014,25,38.0,,2.0,0,0,6,1,1.0,0,3,7,1,0,0,0,1,0,3,11,0
10403,,Graduation,Together,,1,0,18-06-2014,43,,,,7,5,11,3,3.0,0,3,7,0,0,0,0,0,0,3,11,0
5074,1986.0,Master,Married,28072.0,1,0,08-07-2013,10,,0.0,,2,0,5,1,,0,3,7,0,0,0,0,0,0,3,11,0
10524,1963.0,Master,Divorced,49476.0,0,1,20-06-2013,29,,23.0,95.0,54,41,196,4,,11,5,2,0,0,0,0,0,0,3,11,0
4690,,Graduation,Married,,0,1,13-02-2013,45,,10.0,75.0,0,10,48,4,8.0,1,8,8,0,0,0,0,0,0,3,11,0
7521,,Graduation,Together,,0,0,12-05-2013,57,,31.0,345.0,75,31,191,1,,4,11,1,0,0,1,0,0,0,3,11,0
7196,,PhD,Married,,1,1,08-02-2014,20,,0.0,3.0,0,0,1,1,0.0,0,3,3,0,0,0,0,0,0,3,11,0
4406,,Graduation,Together,,0,1,16-01-2013,29,846.0,84.0,352.0,91,56,42,4,9.0,4,8,5,0,0,0,0,0,0,3,11,0
9672,1970.0,2n Cycle,Married,23162.0,1,1,21-12-2013,82,,3.0,,19,4,22,3,1.0,1,3,6,0,0,0,0,0,0,3,11,0
4864,,Graduation,Married,,1,0,02-05-2013,68,,7.0,58.0,13,1,24,4,4.0,1,3,8,0,0,0,0,0,0,3,11,0
4706,,Graduation,Single,,0,1,27-04-2013,65,,,,0,1,5,1,1.0,0,3,5,0,0,0,0,0,0,3,11,0
4070,1969.0,PhD,Married,,0,2,01-09-2012,99,169.0,,,188,0,144,1,,5,4,7,0,1,1,0,0,0,3,11,1
25,1958.0,Graduation,Married,65148.0,0,1,16-11-2012,9,460.0,35.0,,33,12,153,2,,6,7,4,0,0,0,0,0,0,3,11,0
3697,,Graduation,Together,39898.0,0,1,12-02-2013,20,,8.0,26.0,12,7,12,2,,0,4,7,0,0,0,0,0,0,3,11,0
217,,Master,Single,,0,0,23-11-2012,78,,,717.0,210,0,43,1,,5,10,4,0,0,0,0,0,0,3,11,0
4220,1970.0,PhD,Married,,0,1,02-11-2013,26,73.0,0.0,,0,1,0,1,2.0,1,3,3,0,0,0,0,0,0,3,11,0
5286,,Master,Single,41020.0,0,0,28-10-2013,68,,,54.0,7,7,36,1,3.0,2,4,3,0,0,0,0,0,0,3,11,0
9559,,PhD,Married,57072.0,0,1,24-01-2014,79,,,,0,0,30,2,7.0,5,13,5,1,0,0,0,0,0,3,11,0
2849,,Graduation,Single,60474.0,0,1,01-04-2013,25,,199.0,,234,9,170,7,10.0,2,12,7,0,0,0,0,0,0,3,11,0
7787,,Graduation,Together,,0,1,31-08-2012,83,,,135.0,10,21,99,3,5.0,3,12,5,0,0,0,0,0,0,3,11,0
3102,,2n Cycle,Together,19414.0,1,0,16-10-2013,32,,3.0,12.0,3,5,7,1,,0,3,8,0,0,0,0,0,0,3,11,0
5868,1980.0,Graduation,Married,,1,0,22-08-2013,49,,4.0,9.0,10,5,16,2,,0,3,7,0,0,0,0,0,0,3,11,0
8370,,2n Cycle,Together,75484.0,0,1,02-08-2012,50,,97.0,259.0,197,194,34,2,,3,6,4,0,0,0,0,0,0,3,11,0
9988,1976.0,Master,Single,70379.0,0,1,03-03-2013,84,,,,65,67,8,3,6.0,3,13,4,0,0,0,0,0,0,3,11,0
2939,1970.0,Master,Together,79419.0,0,0,22-06-2014,96,,,687.0,20,15,31,1,,6,4,2,0,0,0,0,0,0,3,11,0
5529,,PhD,Together,,2,1,10-06-2014,56,406.0,0.0,30.0,0,0,8,7,8.0,2,5,7,0,0,0,1,0,0,3,11,0
9743,1955.0,Graduation,Married,,0,1,11-01-2013,85,1449.0,,161.0,69,35,107,2,,8,8,6,0,0,1,0,0,0,3,11,0
5763,1972.0,Master,Together,,1,0,10-11-2013,63,,,,39,0,30,5,6.0,2,5,6,0,0,0,0,0,0,3,11,0
3478,,PhD,Married,,1,1,24-06-2013,17,267.0,,309.0,55,42,21,10,,4,9,5,0,0,0,0,0,0,3,11,1
7494,1950.0,PhD,Divorced,,1,1,21-01-2013,11,209.0,0.0,40.0,3,2,15,4,,1,4,8,0,0,0,0,0,0,3,11,0
1763,1988.0,Graduation,Together,87679.0,0,0,27-07-2013,62,,172.0,,97,148,33,1,7.0,11,10,4,1,0,1,1,0,0,3,11,1
7250,,Graduation,Together,,1,0,01-10-2013,48,344.0,,178.0,15,23,17,7,,2,9,6,0,0,0,0,0,0,3,11,0
2005,1990.0,Graduation,Married,35765.0,1,0,11-12-2013,86,22.0,,,0,5,15,2,2.0,0,4,6,0,0,0,0,0,0,3,11,0
10770,1959.0,Graduation,Married,65492.0,0,0,26-01-2014,73,,,,210,85,47,2,4.0,7,13,2,0,0,0,0,0,0,3,11,0
6885,1977.0,Graduation,Divorced,32952.0,1,0,01-12-2013,36,38.0,,,3,1,1,1,2.0,0,3,7,0,0,0,0,0,0,3,11,0
2072,,PhD,Together,53374.0,0,1,16-08-2012,34,896.0,,101.0,13,10,34,6,4.0,2,9,9,1,0,0,0,0,0,3,11,1
9463,,Graduation,Together,71706.0,0,1,13-11-2012,16,,,,91,98,14,4,9.0,5,7,5,0,0,0,0,0,0,3,11,0
6318,1988.0,Graduation,Married,,0,0,13-01-2013,48,,,385.0,33,89,89,1,,7,13,4,0,0,0,0,0,0,3,11,0
4093,,Master,Together,53253.0,1,1,11-02-2013,61,,,,20,9,125,7,4.0,3,5,5,0,0,0,0,0,0,3,11,0
5751,,2n Cycle,Divorced,,1,0,13-02-2014,54,,,,11,2,10,1,1.0,0,3,6,0,0,0,0,0,0,3,11,0
3340,,Graduation,Married,,1,0,17-08-2012,56,,,108.0,4,15,50,6,,1,6,8,0,0,0,0,0,0,3,11,1
3594,,Master,Married,54108.0,1,1,05-11-2012,74,539.0,6.0,,8,6,97,13,8.0,2,9,8,0,0,0,0,0,0,3,11,0
3584,1955.0,PhD,Single,49667.0,0,0,20-08-2012,35,1181.0,26.0,,17,13,39,2,,10,5,8,1,0,0,0,0,0,3,11,1
3643,,Master,Married,63206.0,0,0,20-03-2014,65,750.0,8.0,,11,8,26,1,,3,6,2,0,0,1,0,0,0,3,11,0
851,1972.0,Master,Married,,1,1,09-07-2013,48,306.0,,,21,109,92,9,5.0,2,10,6,0,0,0,0,0,0,3,11,0
7706,,2n Cycle,Together,46772.0,0,1,07-11-2012,88,,104.0,,197,151,57,6,11.0,8,5,8,1,0,0,0,0,0,3,11,0
3967,1971.0,PhD,Married,,0,0,25-10-2013,19,,,170.0,58,152,35,1,2.0,8,13,1,0,0,0,0,0,0,3,11,0
10128,,Graduation,Together,,0,1,08-06-2013,21,,16.0,,0,24,82,5,5.0,5,12,5,0,0,0,0,0,0,3,11,0
486,,Graduation,Married,,0,0,02-02-2014,27,434.0,137.0,,45,137,45,1,3.0,4,10,1,0,0,0,0,0,0,3,11,0
9,1975.0,Master,Single,,1,1,18-08-2012,86,57.0,0.0,,0,0,36,4,,2,2,8,0,0,0,0,0,0,3,11,0
9451,,Graduation,Married,73538.0,0,1,25-11-2012,92,811.0,,,99,137,107,3,,4,9,7,0,0,0,0,0,0,3,11,0
9264,,Graduation,Married,,0,0,27-04-2014,1,423.0,,,73,197,197,1,4.0,8,9,2,0,0,0,0,0,0,3,11,0
3865,1977.0,2n Cycle,Together,,0,0,30-04-2013,14,2.0,,,6,13,30,1,3.0,1,2,8,0,0,0,0,0,0,3,11,1
2853,1980.0,Graduation,Single,51766.0,1,0,11-03-2014,74,60.0,,,6,20,51,2,4.0,2,4,5,0,0,0,0,0,0,3,11,0
1490,1962.0,Graduation,Married,55759.0,0,1,28-11-2012,84,,0.0,,10,7,77,5,,3,8,8,0,0,0,0,0,0,3,11,0
6310,1978.0,Graduation,Married,,1,0,09-09-2013,4,30.0,,,8,8,12,1,,0,4,5,0,0,0,0,0,0,3,11,0
10380,1972.0,Master,Married,37787.0,1,0,20-09-2013,50,,,40.0,4,3,18,1,,0,3,8,0,0,0,0,0,0,3,11,0
3887,,Graduation,Single,27242.0,1,0,11-11-2012,2,,,26.0,20,1,39,2,,0,3,9,0,0,0,0,0,0,3,11,1
4278,,PhD,Single,87188.0,0,0,03-06-2013,73,910.0,111.0,724.0,49,74,55,1,10.0,2,6,3,0,0,0,0,0,0,3,11,1
8643,1971.0,Graduation,Together,,0,0,26-05-2013,21,,,827.0,219,70,196,1,,5,12,3,0,0,0,0,0,0,3,11,0
1998,,Graduation,Single,37697.0,1,0,07-02-2014,82,34.0,,21.0,11,4,8,1,2.0,1,3,6,0,0,0,0,0,0,3,11,0
10795,1973.0,PhD,Married,,1,0,06-05-2014,14,,,,3,1,3,2,2.0,0,3,7,0,0,0,0,0,0,3,11,0
11110,1973.0,Graduation,Single,3502.0,1,0,13-04-2013,56,,,1.0,0,0,1,0,0.0,0,0,14,0,0,0,0,0,0,3,11,0
2408,,Graduation,Married,58597.0,1,1,20-11-2012,20,490.0,,,10,28,21,12,,4,9,7,0,0,0,0,0,0,3,11,0
202,1948.0,PhD,Widow,,0,0,05-04-2014,54,332.0,194.0,377.0,149,125,57,0,,6,7,1,0,0,0,0,0,0,3,11,0
7998,,Graduation,Together,28087.0,1,1,11-12-2012,77,,8.0,17.0,13,0,21,3,2.0,2,2,7,0,0,0,0,0,0,3,11,0
830,1987.0,PhD,Single,74004.0,0,0,24-02-2014,5,,,,42,176,48,1,,6,4,3,0,0,1,1,0,0,3,11,1
3536,,Graduation,Together,19740.0,0,1,24-03-2013,65,,,3.0,10,4,20,2,,1,3,5,0,0,0,0,0,0,3,11,0
6050,,2n Cycle,Married,,0,1,11-12-2012,33,1171.0,43.0,,19,14,47,4,,3,13,9,1,0,0,0,0,0,3,11,0
125,1958.0,2n Cycle,Together,53083.0,1,1,15-05-2013,65,215.0,,33.0,3,0,13,6,5.0,1,5,7,0,1,0,0,0,0,3,11,0
3463,,PhD,Married,,0,1,14-06-2014,41,674.0,62.0,134.0,0,26,8,4,,3,13,5,0,0,0,0,0,0,3,11,0
2804,1975.0,Master,Single,46098.0,1,1,18-08-2012,86,,0.0,,0,0,36,4,,2,2,8,0,0,0,0,0,0,3,11,1
3745,1988.0,2n Cycle,Married,23331.0,1,0,04-09-2012,92,5.0,36.0,,0,10,45,2,,0,3,8,0,0,0,0,0,0,3,11,0
9771,,2n Cycle,Single,23331.0,1,0,05-10-2012,97,,20.0,101.0,24,15,5,6,,1,5,9,0,0,0,0,0,0,3,11,0
451,,Graduation,Single,,1,0,20-12-2013,91,9.0,0.0,7.0,2,0,4,1,1.0,1,2,8,0,0,0,0,0,0,3,11,0
10530,1959.0,PhD,Widow,,0,0,07-12-2013,0,431.0,82.0,,80,20,102,1,,6,6,1,0,0,0,0,0,0,3,11,1
1079,1971.0,PhD,Married,,0,1,16-10-2012,59,,,,0,0,10,3,,4,9,8,0,1,0,0,0,0,3,11,0
8920,,Master,Single,59235.0,1,0,12-01-2013,4,448.0,40.0,469.0,80,0,91,3,11.0,2,12,7,0,0,0,0,0,0,3,11,0
6678,1989.0,Graduation,Together,31928.0,1,0,28-03-2014,5,33.0,4.0,,4,2,5,2,3.0,0,4,7,0,0,0,0,0,0,3,11,0
3852,,Master,Together,74881.0,1,1,08-03-2013,48,505.0,72.0,,36,27,54,4,,2,12,5,0,0,0,0,0,0,3,11,0
